HOUSEID,FSA,PT,YearBuilt,FloorArea,BldgType,Storeys,FoundationType,Pre_Date,Post_Date,Pre_TotalEnergy,Post_TotalEnergy,Pre_HeatEnergy,Post_HeatEnergy,Pre_Electricity,Post_Electricity,Pre_NaturalGas,Post_NaturalGas,Pre_Oil,Post_Oil,Pre_Propane,Post_Propane,Pre_Wood,Post_Wood,Pre_AirLeakage,Post_AirLeakage,Pre_RoofInsulation,Post_RoofInsulation,Pre_WallInsulation,Post_WallInsulation,Pre_FoundationInsulation,Post_FoundationInsulation,Pre_FloorInsulation,Post_FloorInsulation,Pre_WindowCode,Post_WindowCode,Pre_HeatFuel,Post_HeatFuel,Pre_HeatType,Post_HeatType,Pre_HeatAFUE,Post_HeatAFUE,Pre_HeatSeasonalCOP,Post_HeatSeasonalCOP,Pre_HPType,Post_HPType,Pre_HPCOP,Post_HPCOP,Wall_Insulation_Upgrade,Roof_Insulation_Upgrade,Foundation_Insulation_Upgrade,Floor_Insulation_Upgrade,Windows_Change,Air_Tightness_Upgrade,Heating_Change,Cooling_Change,HeatPump_Addition,Shallow_Retrofit,Medium_Retrofit,Deep_Retrofit,EnergySavingPct,HeatEnergySavingPct,FuelSwitch
1955127.0,C0A,PE,2013,331.9,Single Detached,Two storeys,B1,2021-12-01,2023-03-01,19323.21,16685.83,5459.24,3932.28,18464.4,16685.7,0.0,0.0,0.0,0.0,856.71,0.0,0.0,0.0,2.0267,2.1176,5.88,5.88,3.13,3.13,2.6,2.6,3.71,3.71,233224.0,233224.0,Propane,Electricity,Condensing furnace,Electric furnace,95.0,100.0,0.0,0.0,Air,Ground,3.724,4.6,False,False,False,False,False,False,True,True,False,False,True,False,0.14,0.28,True
1955155.0,C0A,PE,1935,280.7,Single Detached,One and a half,B1;B2,2021-12-01,2023-03-01,57938.21,31203.72,42890.87,12778.63,12098.9,25245.8,0.0,0.0,40881.6,3830.1,2940.34,1934.7,0.0,0.0,4.827,3.9089,2.35,4.64,1.94,1.94,0.39,0.39,0.0,0.0,233245.0,233245.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,82.6,0.0,N/A {no Heat Pump},Air,0.0,3.33,False,True,False,False,False,True,False,True,True,False,True,False,0.46,0.7,False
1955938.0,C1C,PE,1970,191.1,Single Detached,One storey,B1;P1,2021-11-01,2023-04-01,33371.24,23619.86,16444.33,6066.16,7415.2,13972.7,0.0,0.0,24740.1,9195.3,0.0,0.0,0.0,0.0,3.8319,4.0311,7.21,7.21,3.01,3.01,1.38,1.38,4.92,4.92,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,87.0,87.0,86.7,0.0,N/A {no Heat Pump},Air,0.0,3.93,False,False,False,False,False,False,False,True,True,False,True,False,0.29,0.63,False
1956687.0,C0A,PE,1960,166.6,Single Detached,Two storeys,B1;B2,2021-12-01,2023-01-01,53660.1,28733.81,41075.83,15869.96,12584.1,28733.6,0.0,0.0,39151.68,0.0,0.0,0.0,0.0,0.0,6.8697,5.2597,0.22,0.22,2.2,2.64,1.84,1.84,0.0,0.0,,,Oil,Electricity,Boiler  with flame retention head,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,77.8,0.0,N/A {no Heat Pump},Air,0.0,3.43,True,False,False,False,False,True,True,True,True,False,True,False,0.46,0.61,True
1958598.0,C0A,PE,1920,230.5,Single Detached,One and a half,B1,2021-12-01,2022-12-01,52706.31,47118.85,40682.99,35181.59,12023.2,11937.1,0.0,0.0,38777.34,33533.52,0.0,0.0,0.0,0.0,8.4592,7.6674,3.44,3.44,3.05,3.05,0.29,0.29,0.0,0.0,,,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,78.9,78.7,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,0.11,0.14,False
1958642.0,C1N,PE,1984,245.7,Single Detached,One storey,B1;B2,2021-12-01,2023-02-01,44137.6,22121.65,29300.43,6965.33,7585.0,14618.4,0.0,0.0,34840.14,7152.24,0.0,0.0,0.0,0.0,4.6355,4.4705,4.4,7.01,1.95,1.95,0.27,2.01,0.0,0.0,,,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,80.3,80.3,79.9,0.0,N/A {no Heat Pump},Air,0.0,3.39,False,True,True,False,False,False,False,True,True,False,True,False,0.5,0.76,False
1958599.0,C0A,PE,1999,155.2,Single Detached,Split entry/Raised base.,B1;B2;P1,2021-12-01,2022-12-01,37870.8,17937.34,18947.76,5973.08,7616.8,16060.3,0.0,0.0,27126.9,78.54,1790.02,1790.02,0.0,0.0,2.6131,2.303,5.0,5.0,3.05,3.05,2.01,2.01,3.86,3.86,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,74.6,0.0,N/A {no Heat Pump},Air,0.0,3.72,False,False,False,False,False,True,False,True,True,False,False,True,0.53,0.68,False
1958647.0,C0B,PE,1910,182.4,Single Detached,Two storeys,B1;B2,2021-12-01,2022-12-01,24364.56,23900.05,11195.4,10880.25,23204.3,22896.1,0.0,0.0,1105.68,956.76,0.0,0.0,0.0,0.0,4.8709,4.3873,3.42,3.42,3.1,3.1,0.31,0.31,0.0,0.0,,,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.17,3.17,False,False,False,False,False,False,False,False,False,True,False,False,0.02,0.03,False
1958596.0,C1N,PE,1920,175.8,Single Detached,One and a half,B1,2021-12-01,2022-12-01,49348.89,29218.43,34329.64,4807.37,7658.2,16230.0,0.0,0.0,39738.18,12379.74,0.0,0.0,0.0,0.0,11.8648,9.0905,4.7,4.7,3.04,3.04,0.55,0.55,4.0,4.0,,,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,79.0,0.0,N/A {no Heat Pump},Air,0.0,5.48,False,False,False,False,False,True,False,False,True,False,True,False,0.41,0.86,False
1958597.0,C0B,PE,1975,175.9,Single Detached,Split level,B1;B2;P1,2021-12-01,2022-11-01,37495.74,34615.72,25634.73,22796.29,11860.9,11819.3,0.0,0.0,24434.1,21729.06,0.0,0.0,0.0,0.0,4.5985,4.8566,5.18,9.13,2.13,2.13,1.32,1.32,0.0,0.0,,,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,78.8,78.8,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,0.08,0.11,False
1958600.0,C1B,PE,1970,182.2,Single Detached,One storey,B1;B2,2021-12-01,2022-11-01,44867.83,34574.22,27807.75,17671.28,7548.4,7391.2,0.0,0.0,35571.48,25910.04,0.0,0.0,0.0,0.0,4.4146,4.0855,2.19,10.95,2.8,2.8,0.98,1.92,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,75.3,73.5,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,True,False,False,False,False,False,False,False,True,False,0.23,0.36,False
5078611.0,C0A,PE,1998,336.7,Single Detached,Two storeys,B1;B2,2021-12-01,2023-02-01,30705.66,28931.87,17285.11,15476.4,30705.4,28931.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4531,2.7752,4.67,4.67,3.12,3.12,0.8,0.8,0.0,0.0,,,Electricity,Electricity,Electric furnace,Electric furnace,0.0,0.0,0.0,0.0,Air,Air,3.461,3.461,False,False,False,False,False,False,False,False,False,True,False,False,0.06,0.1,False
1958604.0,C1N,PE,1930,337.8,Single Detached,Two and a half,B1;B2;C1;F1,2021-12-01,2023-01-01,38428.72,38270.06,16677.88,16587.99,29559.1,29478.6,0.0,0.0,6743.22,6668.76,1790.02,1790.02,0.0,0.0,6.2958,5.1968,2.09,2.09,2.78,2.78,0.35,0.35,0.9,3.77,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.74,3.74,False,False,False,True,False,True,False,False,False,True,False,False,0.0,0.01,False
1958650.0,C0B,PE,2014,420.2,Single Detached,One storey,B1;P1,2021-12-01,2022-10-01,43798.82,43052.84,31027.3,30275.35,43798.5,43052.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197,2.6234,8.02,8.02,2.96,2.96,0.66,0.66,4.98,4.98,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,2.998,2.998,False,False,False,False,False,False,False,False,False,True,False,False,0.02,0.02,False
1958655.0,C1B,PE,1971,172.3,Single Detached,One storey,B1;B2,2021-12-01,2022-12-01,45777.39,17535.92,33915.6,3856.64,11861.7,15985.6,0.0,0.0,0.0,0.0,0.0,0.0,25833.54,1250.01,4.6788,3.5513,2.1,8.52,2.21,2.21,0.11,2.39,0.0,0.0,201024.0,201024.0,Wood Pellets,Wood Pellets,Pellet stove,Pellet stove,0.0,0.0,67.2,0.0,N/A {no Heat Pump},Air,0.0,3.886,False,True,True,False,False,True,False,True,True,False,False,True,0.62,0.89,False
1958675.0,C1A,PE,1975,191.0,Single Detached,One storey,B1;B2,2021-11-01,2022-10-01,38492.72,26350.85,21507.03,6686.72,7474.0,14427.0,0.0,0.0,29565.72,11364.84,0.0,0.0,0.0,0.0,3.9005,3.899,6.7,6.7,2.11,2.11,0.49,0.49,0.0,0.0,233214.0,233214.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,83.0,83.0,82.8,0.0,N/A {no Heat Pump},Air,0.0,3.43,False,False,False,False,False,False,False,True,True,False,True,False,0.32,0.69,False
1958704.0,C1A,PE,1970,185.9,Single Detached,One storey,B1;B2,2021-12-01,2022-12-01,44073.05,33896.66,26998.88,22116.48,7562.5,11780.1,0.0,0.0,34800.36,21080.34,0.0,0.0,0.0,0.0,6.8875,5.629,2.19,8.64,2.11,2.11,0.45,0.45,0.0,0.0,233214.0,233214.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,83.0,83.0,81.8,81.6,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,False,False,False,True,False,False,False,False,True,False,0.23,0.18,False
1958681.0,C1A,PE,1979,191.0,Single Detached,One storey,B1;P1,2021-12-01,2023-07-01,19921.19,19504.27,5693.18,5508.93,18132.3,17954.6,0.0,0.0,1705.44,1476.96,0.0,0.0,0.0,0.0,4.4909,3.6454,6.82,6.82,2.12,2.12,1.31,1.31,4.12,4.12,203214.0,203214.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,83.0,83.0,0.0,0.0,Air,Air,4.115,4.115,False,False,False,False,False,True,False,False,False,True,False,False,0.02,0.03,False
1959639.0,C0A,PE,1974,216.9,Single Detached,One storey,B1,2021-11-01,2023-07-01,23754.11,19045.46,8551.79,9081.74,16069.8,17620.4,0.0,0.0,7324.62,1358.64,0.0,0.0,0.0,0.0,3.9744,3.6619,3.68,3.68,2.15,2.15,0.23,0.23,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.26,3.26,False,False,False,False,False,False,False,False,False,False,True,False,0.2,-0.06,False
1959564.0,C1A,PE,1900,142.2,Single Detached,Two storeys,B1,2021-12-01,2022-12-01,40529.49,30208.3,23537.13,10762.89,7480.7,19136.5,0.0,0.0,31500.66,10552.92,0.0,0.0,0.0,0.0,6.1839,5.3993,2.49,3.12,2.91,2.91,1.21,1.21,4.0,4.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,79.5,0.0,N/A {no Heat Pump},Air,0.0,2.09,False,True,False,False,False,True,False,True,True,False,True,False,0.25,0.54,False
1959592.0,C1C,PE,2015,332.5,Single Detached,One storey,B1;B2,2021-11-01,2023-02-01,20589.0,18550.26,7679.53,5676.24,20588.9,18550.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4487,1.9064,7.67,7.67,2.96,2.96,0.8,2.69,0.0,0.0,233224.0,233224.0,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,3.47,3.47,False,False,True,False,False,False,False,False,False,True,False,False,0.1,0.26,False
1959650.0,C0B,PE,2018,226.8,Single Detached,Split entry/Raised base.,B1;B2;P1,2021-11-01,2022-08-01,19131.99,19564.66,7437.03,7900.79,19131.8,19564.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7661,2.0743,3.11,3.11,3.83,3.83,1.58,1.58,4.91,4.91,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,3.54,3.54,False,False,False,False,False,False,False,False,False,False,False,False,-0.02,-0.06,False
1959591.0,C0A,PE,1975,88.8,Single Detached,One storey,C1;F1,2021-11-01,2022-08-01,44790.33,15746.35,32747.12,3161.53,44790.0,15746.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6046,6.9376,1.17,6.36,2.2,3.47,0.0,0.0,0.0,0.0,233224.0,233224.0,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,0.0,N/A {no Heat Pump},Air,0.0,3.43,True,True,False,False,False,True,False,True,True,False,False,True,0.65,0.9,False
1959664.0,C1A,PE,1974,183.7,Single Detached,One storey,B1;B2;B3,2021-12-01,2022-12-01,28642.26,23315.83,3437.06,3356.03,11246.5,15626.6,0.0,0.0,16581.12,7328.7,0.0,0.0,0.0,0.0,4.5865,3.4239,4.81,7.64,2.27,2.27,0.38,0.38,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,4.149,4.149,False,True,False,False,False,True,False,False,False,False,True,False,0.19,0.02,False
1959616.0,C1B,PE,2004,314.8,Single Detached,Two storeys,B1;B2,2021-12-01,2023-02-01,33409.02,29788.4,13542.25,16165.32,22188.2,29316.4,0.0,0.0,10694.7,449.82,0.0,0.0,0.0,0.0,3.0927,3.1011,6.51,6.51,3.08,3.08,0.57,0.57,0.0,0.0,233224.0,233224.0,Oil,Oil,Mid-efficiency boiler  (no dil. air),Mid-efficiency boiler  (no dil. air),0.0,0.0,0.0,0.0,Air,Air,3.2,2.88,False,False,False,False,False,False,False,False,False,False,True,False,0.11,-0.19,False
1959562.0,C0A,PE,1975,182.0,Single Detached,Two storeys,,2021-12-01,2023-05-01,24056.91,24179.28,3736.0,3703.22,11498.6,11514.4,0.0,0.0,11969.7,12071.7,0.0,0.0,0.0,0.0,3.2999,3.5249,6.5,6.5,3.0,3.0,0.0,0.0,0.0,0.0,233214.0,233214.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,83.0,83.0,0.0,0.0,Air,Air,3.822,3.822,False,False,False,False,False,False,False,False,False,False,False,False,-0.01,0.01,False
1959618.0,C1B,PE,2005,334.8,Single Detached,Two storeys,B1;B2;B3,2021-12-01,2022-09-01,24117.8,23983.91,4718.59,4585.84,17861.1,17738.6,0.0,0.0,4253.4,4242.18,1790.02,1790.02,0.0,0.0,1.5799,1.6927,5.13,5.13,3.06,3.06,1.25,1.25,0.0,0.0,233224.0,233224.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,4.051,4.051,False,False,False,False,False,False,False,False,False,True,False,False,0.01,0.03,False
1959156.0,C1A,PE,1900,665.3,Apartment,Three storeys,B1,2021-09-01,2022-12-01,147302.62,105182.73,83064.89,41633.39,36844.9,36156.5,0.0,0.0,105284.4,65793.06,0.0,0.0,0.0,0.0,8.5283,5.8941,4.27,4.27,2.18,2.46,0.08,0.08,0.0,0.0,200214.0,200214.0,Oil,Oil,Heater w/ flame ret. head,Heater w/ flame ret. head,83.0,83.0,83.3,83.2,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,True,False,False,False,False,True,False,False,False,False,True,False,0.29,0.5,False
1962462.0,C0A,PE,2010,241.9,Single Detached,One storey,B1;B2;P1,2022-01-01,2022-07-01,31551.5,21411.42,19489.02,8697.07,31551.3,21411.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1776,1.695,6.19,6.19,3.03,3.03,1.24,1.24,0.0,0.0,,,Electricity,Electricity,Electric boiler,Electric boiler,0.0,0.0,91.7,0.0,N/A {no Heat Pump},Air,0.0,3.33,False,False,False,False,False,True,False,True,True,False,True,False,0.32,0.55,False
1962485.0,C1N,PE,1981,219.9,Single Detached,One storey,B1;P1;P2,2021-12-01,2023-12-01,35459.84,28181.95,23656.55,16319.58,11803.2,11862.3,0.0,0.0,22548.12,15555.0,0.0,0.0,0.0,0.0,4.119,2.968,3.46,8.46,2.16,2.16,1.44,1.44,0.55,3.78,,233204.0,Oil,Oil,Mid-efficiency boiler  (no dil. air),Mid-efficiency boiler  (no dil. air),0.0,0.0,74.7,72.8,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,False,True,False,True,False,False,False,False,True,False,0.21,0.31,False
1962491.0,C1E,PE,1984,165.1,"Row house, end unit",Two storeys,B1;B2,2022-01-01,2023-09-01,33155.15,15538.71,16257.44,3290.05,7386.1,15538.6,0.0,0.0,24561.6,0.0,0.0,0.0,0.0,0.0,6.2064,4.9747,4.85,4.85,3.06,3.87,0.53,3.54,0.0,0.0,,,Oil,Electricity,Mid-efficiency boiler  (no dil. air),Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,78.4,0.0,N/A {no Heat Pump},Air,0.0,3.54,True,False,True,False,False,True,True,True,True,False,False,True,0.53,0.8,True
1962468.0,C0A,PE,1974,177.6,Single Detached,One storey,B1,2021-12-01,2023-07-01,25024.78,16839.0,4561.76,4354.98,12354.1,16602.0,0.0,0.0,12076.8,225.42,0.0,0.0,0.0,0.0,5.2029,4.0243,3.68,8.19,2.42,2.42,0.44,2.04,4.53,4.53,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,4.702,3.83,False,True,True,False,False,True,False,False,False,False,True,False,0.33,0.05,False
1962475.0,C0B,PE,2008,355.7,Single Detached,Two storeys,B1,2021-12-01,2023-04-01,21982.73,22035.43,9485.02,9569.66,21982.6,22035.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7276,1.531,4.29,4.29,3.6,3.6,0.55,0.55,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Ground,Ground,3.8,3.8,False,False,False,False,False,True,False,False,False,False,False,False,-0.0,-0.01,False
1962463.0,C0A,PE,1943,176.9,Single Detached,One and a half,B1;B2;B3;P1,2021-12-01,2022-11-01,27015.05,19320.18,14631.28,7049.86,27014.8,19320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0667,3.7661,4.11,4.11,2.22,2.22,0.6,2.35,4.57,4.57,,,Electricity,Electricity,Electric boiler,Electric boiler,0.0,0.0,0.0,0.0,Air,Air,2.998,3.2,False,False,True,False,False,False,False,False,False,False,True,False,0.28,0.52,False
1962474.0,C0A,PE,2020,239.7,Single Detached,One storey,B1;B2,2021-12-01,2022-10-01,19521.74,16560.58,7726.81,4738.76,19521.6,16560.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5595,1.4756,3.34,3.34,3.55,3.55,0.6,2.33,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,3.26,3.26,False,False,True,False,False,False,False,False,False,False,True,False,0.15,0.39,False
1963337.0,C0A,PE,1981,429.1,Single Detached,One storey,B1;B2,2022-01-01,2023-04-01,51162.49,48748.5,8259.7,7953.59,16660.1,16380.8,0.0,0.0,32885.82,30851.94,0.0,0.0,0.0,0.0,3.2094,2.2727,3.49,3.49,2.1,2.1,0.2,0.2,0.0,0.0,,,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,0.0,0.0,Air,Air,4.047,4.047,False,False,False,False,False,True,False,False,False,True,False,False,0.05,0.04,False
1963940.0,C0A,PE,1989,202.3,Single Detached,Two storeys,B1;B2,2021-11-01,2023-02-01,21585.73,21937.48,5793.77,6007.96,18548.7,18746.6,0.0,0.0,2894.76,3041.64,0.0,0.0,0.0,0.0,3.79,4.4141,5.4,5.4,2.91,2.91,0.41,0.41,0.0,0.0,202002.0,202002.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,83.0,83.0,0.0,0.0,Air,Air,4.69,4.69,False,False,False,False,False,False,False,False,False,False,False,False,-0.02,-0.04,False
1966223.0,C1B,PE,1987,239.4,Single Detached,Split entry/Raised base.,B1;B2;P1,2021-09-01,2022-11-01,21318.48,20374.5,6561.05,5989.74,14591.8,14083.9,0.0,0.0,6411.72,5995.56,0.0,0.0,0.0,0.0,3.2674,2.5563,4.65,4.65,3.49,3.49,1.61,1.61,3.34,3.34,234224.0,234224.0,Oil,Oil,Mid-eff. heater (no dil. air),Mid-eff. heater (no dil. air),87.0,87.0,0.0,0.0,Air,Air,4.047,4.047,False,False,False,False,False,True,False,False,False,True,False,False,0.04,0.09,False
1966285.0,C1A,PE,1949,225.4,Detached Duplex,One and a half,B1,2022-01-01,2023-03-01,45854.67,31833.73,11681.84,14998.15,22829.3,31833.5,0.0,0.0,21946.32,0.0,0.0,0.0,0.0,0.0,9.1251,9.106,3.78,3.78,1.84,1.84,0.29,0.29,3.93,7.13,,,Oil,Electricity,Boiler  with flame retention head,Electric boiler,0.0,0.0,0.0,0.0,Air,Air,3.54,3.43,False,False,False,True,False,False,True,False,False,False,True,False,0.31,-0.28,True
1966295.0,C0A,PE,2020,305.0,Single Detached,One storey,B1,2022-01-01,2023-03-01,20645.03,19480.49,8855.99,7629.51,20644.9,19480.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5875,2.2189,5.93,7.73,2.99,2.99,2.18,2.18,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,3.26,3.29,False,True,False,False,False,True,False,False,False,True,False,False,0.06,0.14,False
1966291.0,C0B,PE,2001,208.2,Single Detached,Two storeys,B1;B2,2022-01-01,2023-01-01,24671.11,24303.89,9135.96,9005.18,21523.0,21386.1,0.0,0.0,3000.84,2780.52,0.0,0.0,0.0,0.0,3.5587,2.8276,4.13,4.13,3.02,3.02,0.5,0.5,0.0,0.0,200024.0,200024.0,Oil,Oil,"Direct vent, non-condensing boiler","Direct vent, non-condensing boiler",87.0,87.0,0.0,0.0,Air,Air,3.26,3.26,False,False,False,False,False,True,False,False,False,True,False,False,0.01,0.01,False
1966292.0,C1E,PE,1985,212.7,Single Detached,One storey,B1;B2;B3,2021-12-01,2023-10-01,34134.3,22449.4,20123.44,8173.4,7451.1,15802.6,0.0,0.0,25433.7,6335.22,0.0,0.0,0.0,0.0,4.7917,4.2993,4.83,7.34,2.47,2.47,0.6,0.59,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,78.3,0.0,N/A {no Heat Pump},Air,0.0,2.97,False,True,False,False,False,True,False,True,True,False,True,False,0.34,0.59,False
1966458.0,C0A,PE,1970,80.7,Single Detached,One storey,C1;F1,2021-11-01,2022-10-01,42493.78,24450.81,30549.77,12849.85,42493.5,24450.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0572,5.2033,0.28,2.74,1.58,1.58,0.0,0.0,0.0,0.0,233224.0,233224.0,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,False,False,False,True,False,False,False,False,True,False,0.42,0.58,False
1967795.0,C1A,PE,1912,137.8,Single Detached,Two storeys,B1,2022-01-01,2022-11-01,28514.01,21849.26,7380.09,6447.55,14978.2,18414.0,0.0,0.0,12901.98,3274.2,0.0,0.0,0.0,0.0,10.6317,7.5292,3.54,6.74,2.82,2.82,0.16,0.48,0.0,0.0,200024.0,200024.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.01,3.01,False,True,True,False,False,True,False,False,False,False,True,False,0.23,0.13,False
1967789.0,C1B,PE,2016,688.6,Single Detached,Two storeys,B1,2022-01-01,2023-05-01,27471.69,27898.95,9930.0,10213.33,22902.8,23164.1,1796.63,1796.63,0.0,0.0,2766.59,2932.54,0.0,0.0,1.6627,1.6799,8.37,8.37,2.95,2.95,4.27,4.27,0.0,0.0,,,Propane,Propane,Condensing boiler,Condensing boiler,91.0,91.0,0.0,0.0,Air,Air,3.98,3.98,False,False,False,False,False,False,False,False,False,False,False,False,-0.02,-0.03,False
1967853.0,C0A,PE,2008,195.5,Single Detached,One storey,,2021-06-01,2021-11-01,18217.2,17733.73,3399.47,3191.53,11483.9,11378.1,0.0,0.0,6417.84,6057.78,0.0,0.0,0.0,0.0,3.2799,2.9015,10.0,10.0,2.96,2.96,0.0,0.0,0.0,0.0,233224.0,233224.0,Oil,Oil,Mid-eff. heater (no dil. air),Mid-eff. heater (no dil. air),85.1,85.1,0.0,0.0,Air,Air,5.104,5.104,False,False,False,False,False,True,False,False,False,True,False,False,0.03,0.06,False
1971896.0,C1E,PE,1969,231.6,Single Detached,Two storeys,B1;B2;P1,2022-02-01,2023-11-01,31046.64,27238.61,7011.31,6883.92,15258.8,15285.6,0.0,0.0,15048.06,11393.4,0.0,0.0,0.0,0.0,4.3588,3.0185,5.4,7.69,2.06,2.89,7.1,7.1,3.58,3.58,,,Oil,Oil,Heater w/ flame ret. head,Heater w/ flame ret. head,0.0,0.0,0.0,0.0,Air,Air,2.998,2.998,True,True,False,False,False,True,False,False,False,False,True,False,0.12,0.02,False
1972268.0,C1B,PE,2008,283.9,Single Detached,One storey,B1;B2;P1,2022-02-01,2023-01-01,27510.22,28412.03,5392.96,5500.74,13239.5,13330.2,0.0,0.0,13602.72,14375.88,0.0,0.0,0.0,0.0,1.8418,1.9355,5.36,5.36,2.91,2.91,1.81,1.81,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,83.0,83.0,0.0,0.0,Air,Air,3.638,3.638,False,False,False,False,False,False,False,False,False,False,False,False,-0.03,-0.02,False
1972264.0,C0A,PE,2003,284.9,Single Detached,One storey,B1;B2;P1,2022-01-01,2023-11-01,30433.19,26140.38,10276.72,8315.32,18209.0,16281.1,0.0,0.0,11651.46,9397.26,0.0,0.0,0.0,0.0,2.3442,2.006,5.04,8.18,3.04,3.04,1.41,1.41,5.16,5.16,,,Oil,Oil,"Direct vent, non-condensing boiler","Direct vent, non-condensing boiler",87.0,87.0,0.0,0.0,Air,Air,3.1,3.72,False,True,False,False,False,True,False,False,False,False,True,False,0.14,0.19,False
