fsa,characteristic_id,characteristic_name,count_total,rate_total
A0C,1488,  Median value of dwellings ($),150000.0,150000.0
A0C,1494,  Median monthly shelter costs for rented dwellings ($),700.0,700.0
A0C,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",10775.0,100.0
A0C,1999,"  No certificate, diploma or degree",3240.0,30.1
A0C,2000,  High (secondary) school diploma or equivalency certificate,3440.0,31.9
A0C,2001,"  Postsecondary certificate, diploma or degree",4090.0,38.0
A0C,2002,    Postsecondary certificate or diploma below bachelor level,3385.0,31.4
A0C,2008,    Bachelor's degree or higher,705.0,6.5
A0C,2009,      Bachelor's degree,500.0,4.6
A0C,2012,      Master's degree,175.0,1.6
A0C,2013,      Earned doctorate,0.0,0.0
A0E,1,"Population, 2021",21209.0,
A0E,8,Total - Age groups of the population - 100% data,21210.0,100.0
A0E,9,  0 to 14 years,2370.0,11.2
A0E,13,  15 to 64 years,12425.0,58.6
A0E,24,  65 years and over,6410.0,30.2
A0E,25,    65 to 69 years,2200.0,10.4
A0E,26,    70 to 74 years,1945.0,9.2
A0E,27,    75 to 79 years,1155.0,5.4
A0E,28,    80 to 84 years,675.0,3.2
A0E,29,    85 years and over,435.0,2.1
A0E,30,      85 to 89 years,290.0,1.4
A0E,40,Median age of the population,54.8,54.8
A0E,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,20955.0,100.0
A0E,386,  English and French,455.0,2.2
A0E,1414,Total - Private households by tenure - 25% sample data,9735.0,100.0
A0E,1415,  Owner,8325.0,85.5
A0E,1416,  Renter,1415.0,14.5
A0E,1486,  Median monthly shelter costs for owned dwellings ($),460.0,460.0
A0E,1488,  Median value of dwellings ($),125000.0,125000.0
A0E,1494,  Median monthly shelter costs for rented dwellings ($),705.0,705.0
A0E,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",18565.0,100.0
A0E,1999,"  No certificate, diploma or degree",5295.0,28.5
A0E,2000,  High (secondary) school diploma or equivalency certificate,4790.0,25.8
A0E,2001,"  Postsecondary certificate, diploma or degree",8480.0,45.7
A0E,2002,    Postsecondary certificate or diploma below bachelor level,7235.0,39.0
A0E,2008,    Bachelor's degree or higher,1240.0,6.7
A0E,2009,      Bachelor's degree,865.0,4.7
A0E,2012,      Master's degree,285.0,1.5
A0E,2013,      Earned doctorate,0.0,0.0
A0G,1,"Population, 2021",33316.0,
A0G,8,Total - Age groups of the population - 100% data,33315.0,100.0
A0G,9,  0 to 14 years,3615.0,10.9
A0G,13,  15 to 64 years,19020.0,57.1
A0G,24,  65 years and over,10685.0,32.1
A0G,25,    65 to 69 years,3605.0,10.8
A0G,26,    70 to 74 years,3120.0,9.4
A0G,27,    75 to 79 years,1995.0,6.0
A0G,28,    80 to 84 years,1180.0,3.5
A0G,29,    85 years and over,780.0,2.3
A0G,30,      85 to 89 years,520.0,1.6
A0G,40,Median age of the population,56.0,56.0
A0G,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,33040.0,100.0
A0G,386,  English and French,360.0,1.1
A0G,1414,Total - Private households by tenure - 25% sample data,14990.0,100.0
A0G,1415,  Owner,12965.0,86.5
A0G,1416,  Renter,2030.0,13.5
A0G,1486,  Median monthly shelter costs for owned dwellings ($),452.0,452.0
A0G,1488,  Median value of dwellings ($),150000.0,150000.0
A0G,1494,  Median monthly shelter costs for rented dwellings ($),710.0,710.0
A0G,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",29185.0,100.0
A0G,1999,"  No certificate, diploma or degree",9400.0,32.2
A0G,2000,  High (secondary) school diploma or equivalency certificate,8915.0,30.5
A0G,2001,"  Postsecondary certificate, diploma or degree",10875.0,37.3
A0G,2002,    Postsecondary certificate or diploma below bachelor level,8975.0,30.8
A0G,2008,    Bachelor's degree or higher,1895.0,6.5
A0G,2009,      Bachelor's degree,1325.0,4.5
A0G,2012,      Master's degree,475.0,1.6
A0G,2013,      Earned doctorate,15.0,0.1
A0H,1,"Population, 2021",16743.0,
A0H,8,Total - Age groups of the population - 100% data,16745.0,100.0
A0H,9,  0 to 14 years,1785.0,10.7
A0H,13,  15 to 64 years,9940.0,59.4
A0H,24,  65 years and over,5015.0,29.9
A0H,25,    65 to 69 years,1745.0,10.4
A0H,26,    70 to 74 years,1445.0,8.6
A0H,27,    75 to 79 years,905.0,5.4
A0H,28,    80 to 84 years,530.0,3.2
A0H,29,    85 years and over,390.0,2.3
A0H,30,      85 to 89 years,275.0,1.6
A0H,40,Median age of the population,55.2,55.2
A0H,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,16595.0,100.0
A0H,386,  English and French,170.0,1.0
A0H,1414,Total - Private households by tenure - 25% sample data,7590.0,100.0
A0H,1415,  Owner,6160.0,81.2
A0H,1416,  Renter,1270.0,16.7
A0H,1486,  Median monthly shelter costs for owned dwellings ($),480.0,480.0
A0H,1488,  Median value of dwellings ($),120000.0,120000.0
A0H,1494,  Median monthly shelter costs for rented dwellings ($),730.0,730.0
A0H,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",14770.0,100.0
A0H,1999,"  No certificate, diploma or degree",4785.0,32.4
A0H,2000,  High (secondary) school diploma or equivalency certificate,4350.0,29.5
A0H,2001,"  Postsecondary certificate, diploma or degree",5635.0,38.2
A0H,2002,    Postsecondary certificate or diploma below bachelor level,4685.0,31.7
A0H,2008,    Bachelor's degree or higher,955.0,6.5
A0H,2009,      Bachelor's degree,670.0,4.5
A0H,2012,      Master's degree,245.0,1.7
A0H,2013,      Earned doctorate,0.0,0.0
A0J,1,"Population, 2021",7497.0,
A0J,8,Total - Age groups of the population - 100% data,7495.0,100.0
A0J,9,  0 to 14 years,785.0,10.5
A0J,13,  15 to 64 years,4370.0,58.3
A0J,24,  65 years and over,2340.0,31.2
A0J,25,    65 to 69 years,795.0,10.6
A0J,26,    70 to 74 years,670.0,8.9
A0J,27,    75 to 79 years,455.0,6.1
A0J,28,    80 to 84 years,220.0,2.9
A0J,29,    85 years and over,195.0,2.6
A0J,30,      85 to 89 years,130.0,1.7
A0J,40,Median age of the population,55.6,55.6
A0J,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,7425.0,100.0
A0J,386,  English and French,70.0,0.9
A0J,1414,Total - Private households by tenure - 25% sample data,3455.0,100.0
A0J,1415,  Owner,2790.0,80.8
A0J,1416,  Renter,670.0,19.4
A0J,1486,  Median monthly shelter costs for owned dwellings ($),416.0,416.0
A0J,1488,  Median value of dwellings ($),150000.0,150000.0
A0J,1494,  Median monthly shelter costs for rented dwellings ($),735.0,735.0
A0J,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",6605.0,100.0
A0J,1999,"  No certificate, diploma or degree",2325.0,35.2
A0J,2000,  High (secondary) school diploma or equivalency certificate,1875.0,28.4
A0J,2001,"  Postsecondary certificate, diploma or degree",2415.0,36.6
A0J,2002,    Postsecondary certificate or diploma below bachelor level,1990.0,30.1
A0J,2008,    Bachelor's degree or higher,425.0,6.4
A0J,2009,      Bachelor's degree,270.0,4.1
A0J,2012,      Master's degree,105.0,1.6
A0J,2013,      Earned doctorate,10.0,0.2
A0K,1,"Population, 2021",24659.0,
A0K,8,Total - Age groups of the population - 100% data,24660.0,100.0
A0K,9,  0 to 14 years,2550.0,10.3
A0K,13,  15 to 64 years,14755.0,59.8
A0K,24,  65 years and over,7355.0,29.8
A0K,25,    65 to 69 years,2480.0,10.1
A0K,26,    70 to 74 years,2110.0,8.6
A0K,27,    75 to 79 years,1365.0,5.5
A0K,28,    80 to 84 years,820.0,3.3
A0K,29,    85 years and over,575.0,2.3
A0K,30,      85 to 89 years,415.0,1.7
A0K,40,Median age of the population,55.2,55.2
A0K,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,24480.0,100.0
A0K,386,  English and French,295.0,1.2
A0K,1414,Total - Private households by tenure - 25% sample data,11090.0,100.0
A0K,1415,  Owner,9990.0,90.1
A0K,1416,  Renter,1100.0,9.9
A0K,1486,  Median monthly shelter costs for owned dwellings ($),408.0,408.0
A0K,1488,  Median value of dwellings ($),100000.0,100000.0
A0K,1494,  Median monthly shelter costs for rented dwellings ($),695.0,695.0
A0K,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",22105.0,100.0
A0K,1999,"  No certificate, diploma or degree",7905.0,35.8
A0K,2000,  High (secondary) school diploma or equivalency certificate,6585.0,29.8
A0K,2001,"  Postsecondary certificate, diploma or degree",7610.0,34.4
A0K,2002,    Postsecondary certificate or diploma below bachelor level,5935.0,26.8
A0K,2008,    Bachelor's degree or higher,1680.0,7.6
A0K,2009,      Bachelor's degree,1155.0,5.2
A0K,2012,      Master's degree,380.0,1.7
A0K,2013,      Earned doctorate,20.0,0.1
A0L,1,"Population, 2021",7503.0,
A0L,8,Total - Age groups of the population - 100% data,7505.0,100.0
A0L,9,  0 to 14 years,975.0,13.0
A0L,13,  15 to 64 years,4580.0,61.0
A0L,24,  65 years and over,1950.0,26.0
A0L,25,    65 to 69 years,690.0,9.2
A0L,26,    70 to 74 years,615.0,8.2
A0L,27,    75 to 79 years,360.0,4.8
A0L,28,    80 to 84 years,175.0,2.3
A0L,29,    85 years and over,105.0,1.4
A0L,30,      85 to 89 years,75.0,1.0
A0L,40,Median age of the population,50.8,50.8
A0L,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,7495.0,100.0
A0L,386,  English and French,175.0,2.3
A0L,1414,Total - Private households by tenure - 25% sample data,3270.0,100.0
A0L,1415,  Owner,2775.0,84.9
A0L,1416,  Renter,495.0,15.1
A0L,1486,  Median monthly shelter costs for owned dwellings ($),628.0,628.0
A0L,1488,  Median value of dwellings ($),210000.0,210000.0
A0L,1494,  Median monthly shelter costs for rented dwellings ($),750.0,750.0
A0L,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",6430.0,100.0
A0L,1999,"  No certificate, diploma or degree",1540.0,24.0
A0L,2000,  High (secondary) school diploma or equivalency certificate,1720.0,26.7
A0L,2001,"  Postsecondary certificate, diploma or degree",3175.0,49.4
A0L,2002,    Postsecondary certificate or diploma below bachelor level,2310.0,35.9
A0L,2008,    Bachelor's degree or higher,865.0,13.5
A0L,2009,      Bachelor's degree,625.0,9.7
A0L,2012,      Master's degree,165.0,2.6
A0L,2013,      Earned doctorate,30.0,0.5
A0M,1,"Population, 2021",5468.0,
A0M,8,Total - Age groups of the population - 100% data,5465.0,100.0
A0M,9,  0 to 14 years,570.0,10.4
A0M,13,  15 to 64 years,3185.0,58.3
A0M,24,  65 years and over,1715.0,31.4
A0M,25,    65 to 69 years,620.0,11.3
A0M,26,    70 to 74 years,455.0,8.3
A0M,27,    75 to 79 years,350.0,6.4
A0M,28,    80 to 84 years,180.0,3.3
A0M,29,    85 years and over,110.0,2.0
A0M,30,      85 to 89 years,75.0,1.4
A0M,40,Median age of the population,55.6,55.6
A0M,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,5435.0,100.0
A0M,386,  English and French,60.0,1.1
A0M,1414,Total - Private households by tenure - 25% sample data,2520.0,100.0
A0M,1415,  Owner,2150.0,85.3
A0M,1416,  Renter,375.0,14.9
A0M,1486,  Median monthly shelter costs for owned dwellings ($),484.0,484.0
A0M,1488,  Median value of dwellings ($),100000.0,100000.0
A0M,1494,  Median monthly shelter costs for rented dwellings ($),705.0,705.0
A0M,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",4830.0,100.0
A0M,1999,"  No certificate, diploma or degree",1555.0,32.2
A0M,2000,  High (secondary) school diploma or equivalency certificate,1435.0,29.7
A0M,2001,"  Postsecondary certificate, diploma or degree",1840.0,38.1
A0M,2002,    Postsecondary certificate or diploma below bachelor level,1470.0,30.4
A0M,2008,    Bachelor's degree or higher,370.0,7.7
A0M,2009,      Bachelor's degree,250.0,5.2
A0M,2012,      Master's degree,80.0,1.7
A0M,2013,      Earned doctorate,0.0,0.0
A0N,1,"Population, 2021",12387.0,
A0N,8,Total - Age groups of the population - 100% data,12385.0,100.0
A0N,9,  0 to 14 years,1245.0,10.1
A0N,13,  15 to 64 years,7160.0,57.8
A0N,24,  65 years and over,3980.0,32.1
A0N,25,    65 to 69 years,1365.0,11.0
A0N,26,    70 to 74 years,1135.0,9.2
A0N,27,    75 to 79 years,715.0,5.8
A0N,28,    80 to 84 years,425.0,3.4
A0N,29,    85 years and over,335.0,2.7
A0N,30,      85 to 89 years,220.0,1.8
A0N,40,Median age of the population,56.8,56.8
A0N,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,12245.0,100.0
A0N,386,  English and French,655.0,5.3
A0N,1414,Total - Private households by tenure - 25% sample data,5965.0,100.0
A0N,1415,  Owner,5070.0,85.0
A0N,1416,  Renter,900.0,15.1
A0N,1486,  Median monthly shelter costs for owned dwellings ($),360.0,360.0
A0N,1488,  Median value of dwellings ($),120000.0,120000.0
A0N,1494,  Median monthly shelter costs for rented dwellings ($),670.0,670.0
A0N,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",10915.0,100.0
A0N,1999,"  No certificate, diploma or degree",3710.0,34.0
A0N,2000,  High (secondary) school diploma or equivalency certificate,3070.0,28.1
A0N,2001,"  Postsecondary certificate, diploma or degree",4130.0,37.8
A0N,2002,    Postsecondary certificate or diploma below bachelor level,3405.0,31.2
A0N,2008,    Bachelor's degree or higher,725.0,6.6
A0N,2009,      Bachelor's degree,515.0,4.7
A0N,2012,      Master's degree,140.0,1.3
A0N,2013,      Earned doctorate,0.0,0.0
A0P,1,"Population, 2021",13058.0,
A0P,8,Total - Age groups of the population - 100% data,13060.0,100.0
A0P,9,  0 to 14 years,2795.0,21.4
A0P,13,  15 to 64 years,8755.0,67.0
A0P,24,  65 years and over,1510.0,11.6
A0P,25,    65 to 69 years,570.0,4.4
A0P,26,    70 to 74 years,425.0,3.3
A0P,27,    75 to 79 years,270.0,2.1
A0P,28,    80 to 84 years,135.0,1.0
A0P,29,    85 years and over,105.0,0.8
A0P,30,      85 to 89 years,70.0,0.5
A0P,40,Median age of the population,36.0,36.0
A0P,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,12810.0,100.0
A0P,386,  English and French,580.0,4.5
A0P,1414,Total - Private households by tenure - 25% sample data,4655.0,100.0
A0P,1415,  Owner,2920.0,62.7
A0P,1416,  Renter,1345.0,28.9
A0P,1486,  Median monthly shelter costs for owned dwellings ($),830.0,830.0
A0P,1488,  Median value of dwellings ($),274000.0,274000.0
A0P,1494,  Median monthly shelter costs for rented dwellings ($),900.0,900.0
A0P,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",9865.0,100.0
A0P,1999,"  No certificate, diploma or degree",2505.0,25.4
A0P,2000,  High (secondary) school diploma or equivalency certificate,2435.0,24.7
A0P,2001,"  Postsecondary certificate, diploma or degree",4925.0,49.9
A0P,2002,    Postsecondary certificate or diploma below bachelor level,3605.0,36.5
A0P,2008,    Bachelor's degree or higher,1315.0,13.3
A0P,2009,      Bachelor's degree,965.0,9.8
A0P,2012,      Master's degree,280.0,2.8
A0P,2013,      Earned doctorate,10.0,0.1
A0R,1,"Population, 2021",2661.0,
A0R,8,Total - Age groups of the population - 100% data,2660.0,100.0
A0R,9,  0 to 14 years,560.0,21.1
A0R,13,  15 to 64 years,1880.0,70.7
A0R,24,  65 years and over,225.0,8.5
A0R,25,    65 to 69 years,85.0,3.2
A0R,26,    70 to 74 years,80.0,3.0
A0R,27,    75 to 79 years,35.0,1.3
A0R,28,    80 to 84 years,15.0,0.6
A0R,29,    85 years and over,0.0,0.0
A0R,30,      85 to 89 years,0.0,0.0
A0R,40,Median age of the population,36.4,36.4
A0R,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,2665.0,100.0
A0R,386,  English and French,295.0,11.1
A0R,1414,Total - Private households by tenure - 25% sample data,1090.0,100.0
A0R,1415,  Owner,705.0,64.7
A0R,1416,  Renter,385.0,35.3
A0R,1486,  Median monthly shelter costs for owned dwellings ($),1120.0,1120.0
A0R,1488,  Median value of dwellings ($),250000.0,250000.0
A0R,1494,  Median monthly shelter costs for rented dwellings ($),120.0,120.0
A0R,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",2155.0,100.0
A0R,1999,"  No certificate, diploma or degree",225.0,10.4
A0R,2000,  High (secondary) school diploma or equivalency certificate,515.0,23.9
A0R,2001,"  Postsecondary certificate, diploma or degree",1415.0,65.7
A0R,2002,    Postsecondary certificate or diploma below bachelor level,1110.0,51.5
A0R,2008,    Bachelor's degree or higher,305.0,14.2
A0R,2009,      Bachelor's degree,200.0,9.3
A0R,2012,      Master's degree,60.0,2.8
A0R,2013,      Earned doctorate,10.0,0.5
A1A,1,"Population, 2021",30086.0,
A1A,8,Total - Age groups of the population - 100% data,30090.0,100.0
A1A,9,  0 to 14 years,4165.0,13.8
A1A,13,  15 to 64 years,19060.0,63.3
A1A,24,  65 years and over,6865.0,22.8
A1A,25,    65 to 69 years,1925.0,6.4
A1A,26,    70 to 74 years,1735.0,5.8
A1A,27,    75 to 79 years,1425.0,4.7
A1A,28,    80 to 84 years,945.0,3.1
A1A,29,    85 years and over,835.0,2.8
A1A,30,      85 to 89 years,475.0,1.6
A1A,40,Median age of the population,45.2,45.2
A1A,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,28765.0,100.0
A1A,386,  English and French,2950.0,10.3
A1A,1414,Total - Private households by tenure - 25% sample data,12625.0,100.0
A1A,1415,  Owner,8565.0,67.8
A1A,1416,  Renter,4065.0,32.2
A1A,1486,  Median monthly shelter costs for owned dwellings ($),1300.0,1300.0
A1A,1488,  Median value of dwellings ($),348000.0,348000.0
A1A,1494,  Median monthly shelter costs for rented dwellings ($),980.0,980.0
A1A,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",24510.0,100.0
A1A,1999,"  No certificate, diploma or degree",2345.0,9.6
A1A,2000,  High (secondary) school diploma or equivalency certificate,5715.0,23.3
A1A,2001,"  Postsecondary certificate, diploma or degree",16450.0,67.1
A1A,2002,    Postsecondary certificate or diploma below bachelor level,7135.0,29.1
A1A,2008,    Bachelor's degree or higher,9310.0,38.0
A1A,2009,      Bachelor's degree,5275.0,21.5
A1A,2012,      Master's degree,2680.0,10.9
A1A,2013,      Earned doctorate,565.0,2.3
A1B,1,"Population, 2021",20906.0,
A1B,8,Total - Age groups of the population - 100% data,20905.0,100.0
A1B,9,  0 to 14 years,2850.0,13.6
A1B,13,  15 to 64 years,14670.0,70.2
A1B,24,  65 years and over,3385.0,16.2
A1B,25,    65 to 69 years,920.0,4.4
A1B,26,    70 to 74 years,820.0,3.9
A1B,27,    75 to 79 years,595.0,2.8
A1B,28,    80 to 84 years,495.0,2.4
A1B,29,    85 years and over,550.0,2.6
A1B,30,      85 to 89 years,335.0,1.6
A1B,40,Median age of the population,34.0,34.0
A1B,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,20425.0,100.0
A1B,386,  English and French,1925.0,9.4
A1B,1414,Total - Private households by tenure - 25% sample data,9055.0,100.0
A1B,1415,  Owner,4545.0,50.2
A1B,1416,  Renter,4515.0,49.9
A1B,1486,  Median monthly shelter costs for owned dwellings ($),1350.0,1350.0
A1B,1488,  Median value of dwellings ($),348000.0,348000.0
A1B,1494,  Median monthly shelter costs for rented dwellings ($),970.0,970.0
A1B,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",17385.0,100.0
A1B,1999,"  No certificate, diploma or degree",1855.0,10.7
A1B,2000,  High (secondary) school diploma or equivalency certificate,4715.0,27.1
A1B,2001,"  Postsecondary certificate, diploma or degree",10810.0,62.2
A1B,2002,    Postsecondary certificate or diploma below bachelor level,4190.0,24.1
A1B,2008,    Bachelor's degree or higher,6620.0,38.1
A1B,2009,      Bachelor's degree,3880.0,22.3
A1B,2012,      Master's degree,1700.0,9.8
A1B,2013,      Earned doctorate,470.0,2.7
A1C,1,"Population, 2021",12713.0,
A1C,8,Total - Age groups of the population - 100% data,12710.0,100.0
A1C,9,  0 to 14 years,1185.0,9.3
A1C,13,  15 to 64 years,9440.0,74.3
A1C,24,  65 years and over,2090.0,16.4
A1C,25,    65 to 69 years,775.0,6.1
A1C,26,    70 to 74 years,540.0,4.2
A1C,27,    75 to 79 years,390.0,3.1
A1C,28,    80 to 84 years,200.0,1.6
A1C,29,    85 years and over,190.0,1.5
A1C,30,      85 to 89 years,125.0,1.0
A1C,40,Median age of the population,39.6,39.6
A1C,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,12700.0,100.0
A1C,386,  English and French,1655.0,13.0
A1C,1414,Total - Private households by tenure - 25% sample data,6605.0,100.0
A1C,1415,  Owner,3225.0,48.8
A1C,1416,  Renter,3375.0,51.1
A1C,1486,  Median monthly shelter costs for owned dwellings ($),1100.0,1100.0
A1C,1488,  Median value of dwellings ($),250000.0,250000.0
A1C,1494,  Median monthly shelter costs for rented dwellings ($),950.0,950.0
A1C,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",11150.0,100.0
A1C,1999,"  No certificate, diploma or degree",1410.0,12.6
A1C,2000,  High (secondary) school diploma or equivalency certificate,3115.0,27.9
A1C,2001,"  Postsecondary certificate, diploma or degree",6625.0,59.4
A1C,2002,    Postsecondary certificate or diploma below bachelor level,2465.0,22.1
A1C,2008,    Bachelor's degree or higher,4160.0,37.3
A1C,2009,      Bachelor's degree,2265.0,20.3
A1C,2012,      Master's degree,1160.0,10.4
A1C,2013,      Earned doctorate,415.0,3.7
A1E,1,"Population, 2021",26858.0,
A1E,8,Total - Age groups of the population - 100% data,26860.0,100.0
A1E,9,  0 to 14 years,3065.0,11.4
A1E,13,  15 to 64 years,17530.0,65.3
A1E,24,  65 years and over,6260.0,23.3
A1E,25,    65 to 69 years,2010.0,7.5
A1E,26,    70 to 74 years,1670.0,6.2
A1E,27,    75 to 79 years,1175.0,4.4
A1E,28,    80 to 84 years,765.0,2.8
A1E,29,    85 years and over,645.0,2.4
A1E,30,      85 to 89 years,415.0,1.5
A1E,40,Median age of the population,46.8,46.8
A1E,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,26345.0,100.0
A1E,386,  English and French,2010.0,7.6
A1E,1414,Total - Private households by tenure - 25% sample data,12875.0,100.0
A1E,1415,  Owner,7285.0,56.6
A1E,1416,  Renter,5590.0,43.4
A1E,1486,  Median monthly shelter costs for owned dwellings ($),1200.0,1200.0
A1E,1488,  Median value of dwellings ($),290000.0,290000.0
A1E,1494,  Median monthly shelter costs for rented dwellings ($),900.0,900.0
A1E,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",23210.0,100.0
A1E,1999,"  No certificate, diploma or degree",3215.0,13.9
A1E,2000,  High (secondary) school diploma or equivalency certificate,6490.0,28.0
A1E,2001,"  Postsecondary certificate, diploma or degree",13500.0,58.2
A1E,2002,    Postsecondary certificate or diploma below bachelor level,7620.0,32.8
A1E,2008,    Bachelor's degree or higher,5885.0,25.4
A1E,2009,      Bachelor's degree,3885.0,16.7
A1E,2012,      Master's degree,1335.0,5.8
A1E,2013,      Earned doctorate,210.0,0.9
A1G,1,"Population, 2021",5808.0,
A1G,8,Total - Age groups of the population - 100% data,5805.0,100.0
A1G,9,  0 to 14 years,785.0,13.5
A1G,13,  15 to 64 years,3975.0,68.5
A1G,24,  65 years and over,1045.0,18.0
A1G,25,    65 to 69 years,330.0,5.7
A1G,26,    70 to 74 years,325.0,5.6
A1G,27,    75 to 79 years,200.0,3.4
A1G,28,    80 to 84 years,120.0,2.1
A1G,29,    85 years and over,75.0,1.3
A1G,30,      85 to 89 years,35.0,0.6
A1G,40,Median age of the population,44.0,44.0
A1G,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,5705.0,100.0
A1G,386,  English and French,305.0,5.3
A1G,1414,Total - Private households by tenure - 25% sample data,2540.0,100.0
A1G,1415,  Owner,1805.0,71.1
A1G,1416,  Renter,740.0,29.1
A1G,1486,  Median monthly shelter costs for owned dwellings ($),1340.0,1340.0
A1G,1488,  Median value of dwellings ($),300000.0,300000.0
A1G,1494,  Median monthly shelter costs for rented dwellings ($),930.0,930.0
A1G,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",4900.0,100.0
A1G,1999,"  No certificate, diploma or degree",640.0,13.1
A1G,2000,  High (secondary) school diploma or equivalency certificate,1465.0,29.9
A1G,2001,"  Postsecondary certificate, diploma or degree",2795.0,57.0
A1G,2002,    Postsecondary certificate or diploma below bachelor level,1840.0,37.6
A1G,2008,    Bachelor's degree or higher,955.0,19.5
A1G,2009,      Bachelor's degree,710.0,14.5
A1G,2012,      Master's degree,175.0,3.6
A1G,2013,      Earned doctorate,30.0,0.6
A1H,1,"Population, 2021",6469.0,
A1H,8,Total - Age groups of the population - 100% data,6470.0,100.0
A1H,9,  0 to 14 years,1375.0,21.3
A1H,13,  15 to 64 years,4415.0,68.2
A1H,24,  65 years and over,675.0,10.4
A1H,25,    65 to 69 years,200.0,3.1
A1H,26,    70 to 74 years,225.0,3.5
A1H,27,    75 to 79 years,150.0,2.3
A1H,28,    80 to 84 years,60.0,0.9
A1H,29,    85 years and over,45.0,0.7
A1H,30,      85 to 89 years,35.0,0.5
A1H,40,Median age of the population,37.6,37.6
A1H,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,6465.0,100.0
A1H,386,  English and French,710.0,11.0
A1H,1414,Total - Private households by tenure - 25% sample data,2455.0,100.0
A1H,1415,  Owner,2050.0,83.5
A1H,1416,  Renter,400.0,16.3
A1H,1486,  Median monthly shelter costs for owned dwellings ($),2000.0,2000.0
A1H,1488,  Median value of dwellings ($),420000.0,420000.0
A1H,1494,  Median monthly shelter costs for rented dwellings ($),1050.0,1050.0
A1H,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",5140.0,100.0
A1H,1999,"  No certificate, diploma or degree",455.0,8.9
A1H,2000,  High (secondary) school diploma or equivalency certificate,1040.0,20.2
A1H,2001,"  Postsecondary certificate, diploma or degree",3650.0,71.0
A1H,2002,    Postsecondary certificate or diploma below bachelor level,1765.0,34.3
A1H,2008,    Bachelor's degree or higher,1885.0,36.7
A1H,2009,      Bachelor's degree,1285.0,25.0
A1H,2012,      Master's degree,470.0,9.1
A1H,2013,      Earned doctorate,30.0,0.6
A1K,1,"Population, 2021",12348.0,
A1K,8,Total - Age groups of the population - 100% data,12345.0,100.0
A1K,9,  0 to 14 years,2230.0,18.1
A1K,13,  15 to 64 years,8265.0,67.0
A1K,24,  65 years and over,1845.0,14.9
A1K,25,    65 to 69 years,715.0,5.8
A1K,26,    70 to 74 years,560.0,4.5
A1K,27,    75 to 79 years,305.0,2.5
A1K,28,    80 to 84 years,145.0,1.2
A1K,29,    85 years and over,125.0,1.0
A1K,30,      85 to 89 years,85.0,0.7
A1K,40,Median age of the population,43.2,43.2
A1K,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,12345.0,100.0
A1K,386,  English and French,1010.0,8.2
A1K,1414,Total - Private households by tenure - 25% sample data,4680.0,100.0
A1K,1415,  Owner,4005.0,85.6
A1K,1416,  Renter,680.0,14.5
A1K,1486,  Median monthly shelter costs for owned dwellings ($),1370.0,1370.0
A1K,1488,  Median value of dwellings ($),360000.0,360000.0
A1K,1494,  Median monthly shelter costs for rented dwellings ($),970.0,970.0
A1K,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",10060.0,100.0
