FSA,Bracket,Number
G2C,"$20,000 to $25,000",720
G2C,"$25,000 to $30,000",550
G2C,"$30,000 to $35,000",560
G2C,"$35,000 to $40,000",630
G2C,"$40,000 to $45,000",610
G2C,"$45,000 to $50,000",670
G2C,"$50,000 to $55,000",570
G2C,"$55,000 to $60,000",560
G2C,"$60,000 to $70,000",930
G2C,"$70,000 to $80,000",710
G2C,"$80,000 to $90,000",640
G2C,"$90,000 to $100,000",500
G2C,"$100,000 to $150,000",940
G2C,"$150,000 to $250,000",240
G2C,"over $250,000",80
G2E,"Under $5,000",570
G2E,"$5,000  to $10,000",570
G2E,"$10,000 to $15,000",760
G2E,"$15,000 to $20,000",960
G2E,"$20,000 to $25,000",1200
G2E,"$25,000 to $30,000",1030
G2E,"$30,000 to $35,000",940
G2E,"$35,000 to $40,000",1140
G2E,"$40,000 to $45,000",1110
G2E,"$45,000 to $50,000",1200
G2E,"$50,000 to $55,000",1000
G2E,"$55,000 to $60,000",950
G2E,"$60,000 to $70,000",1530
G2E,"$70,000 to $80,000",1140
G2E,"$80,000 to $90,000",910
G2E,"$90,000 to $100,000",780
G2E,"$100,000 to $150,000",1300
G2E,"$150,000 to $250,000",370
G2E,"over $250,000",140
G2G,"Under $5,000",310
G2G,"$5,000  to $10,000",290
G2G,"$10,000 to $15,000",410
G2G,"$15,000 to $20,000",430
G2G,"$20,000 to $25,000",500
G2G,"$25,000 to $30,000",490
G2G,"$30,000 to $35,000",510
G2G,"$35,000 to $40,000",540
G2G,"$40,000 to $45,000",490
G2G,"$45,000 to $50,000",610
G2G,"$50,000 to $55,000",560
G2G,"$55,000 to $60,000",480
G2G,"$60,000 to $70,000",810
G2G,"$70,000 to $80,000",620
G2G,"$80,000 to $90,000",500
G2G,"$90,000 to $100,000",420
G2G,"$100,000 to $150,000",810
G2G,"$150,000 to $250,000",220
G2G,"over $250,000",90
G2J,"Under $5,000",60
G2J,"$5,000  to $10,000",50
G2J,"$10,000 to $15,000",90
G2J,"$15,000 to $20,000",120
G2J,"$20,000 to $25,000",220
G2J,"$25,000 to $30,000",200
G2J,"$30,000 to $35,000",200
G2J,"$35,000 to $40,000",200
G2J,"$40,000 to $45,000",200
G2J,"$45,000 to $50,000",220
G2J,"$50,000 to $55,000",180
G2J,"$55,000 to $60,000",160
G2J,"$60,000 to $70,000",240
G2J,"$70,000 to $80,000",210
G2J,"$80,000 to $90,000",130
G2J,"$90,000 to $100,000",90
G2J,"$100,000 to $150,000",160
G2J,"$150,000 to $250,000",50
G2J,"over $250,000",40
G2K,"Under $5,000",300
G2K,"$5,000  to $10,000",230
G2K,"$10,000 to $15,000",320
G2K,"$15,000 to $20,000",440
G2K,"$20,000 to $25,000",610
G2K,"$25,000 to $30,000",610
G2K,"$30,000 to $35,000",570
G2K,"$35,000 to $40,000",720
G2K,"$40,000 to $45,000",720
G2K,"$45,000 to $50,000",800
G2K,"$50,000 to $55,000",660
G2K,"$55,000 to $60,000",660
G2K,"$60,000 to $70,000",1050
G2K,"$70,000 to $80,000",870
G2K,"$80,000 to $90,000",740
G2K,"$90,000 to $100,000",500
G2K,"$100,000 to $150,000",1070
G2K,"$150,000 to $250,000",380
G2K,"over $250,000",210
G2L,"Under $5,000",400
G2L,"$5,000  to $10,000",420
G2L,"$10,000 to $15,000",500
G2L,"$15,000 to $20,000",600
G2L,"$20,000 to $25,000",800
G2L,"$25,000 to $30,000",650
G2L,"$30,000 to $35,000",640
G2L,"$35,000 to $40,000",710
G2L,"$40,000 to $45,000",750
G2L,"$45,000 to $50,000",840
G2L,"$50,000 to $55,000",660
G2L,"$55,000 to $60,000",620
G2L,"$60,000 to $70,000",1040
G2L,"$70,000 to $80,000",790
G2L,"$80,000 to $90,000",700
G2L,"$90,000 to $100,000",560
G2L,"$100,000 to $150,000",1050
G2L,"$150,000 to $250,000",300
G2L,"over $250,000",110
G2M,"Under $5,000",170
G2M,"$5,000  to $10,000",130
G2M,"$10,000 to $15,000",170
G2M,"$15,000 to $20,000",220
G2M,"$20,000 to $25,000",220
G2M,"$25,000 to $30,000",220
G2M,"$30,000 to $35,000",210
G2M,"$35,000 to $40,000",240
G2M,"$40,000 to $45,000",270
G2M,"$45,000 to $50,000",290
G2M,"$50,000 to $55,000",270
G2M,"$55,000 to $60,000",260
G2M,"$60,000 to $70,000",390
G2M,"$70,000 to $80,000",310
G2M,"$80,000 to $90,000",270
G2M,"$90,000 to $100,000",260
G2M,"$100,000 to $150,000",450
G2M,"$150,000 to $250,000",120
G2M,"over $250,000",40
G2N,"Under $5,000",220
G2N,"$5,000  to $10,000",190
G2N,"$10,000 to $15,000",270
G2N,"$15,000 to $20,000",300
G2N,"$20,000 to $25,000",420
G2N,"$25,000 to $30,000",330
G2N,"$30,000 to $35,000",370
G2N,"$35,000 to $40,000",430
G2N,"$40,000 to $45,000",440
G2N,"$45,000 to $50,000",470
G2N,"$50,000 to $55,000",420
G2N,"$55,000 to $60,000",360
G2N,"$60,000 to $70,000",620
G2N,"$70,000 to $80,000",520
G2N,"$80,000 to $90,000",430
G2N,"$90,000 to $100,000",280
G2N,"$100,000 to $150,000",460
G2N,"$150,000 to $250,000",100
G2N,"over $250,000",20
G3A,"Under $5,000",610
G3A,"$5,000  to $10,000",550
G3A,"$10,000 to $15,000",680
G3A,"$15,000 to $20,000",730
G3A,"$20,000 to $25,000",890
G3A,"$25,000 to $30,000",710
G3A,"$30,000 to $35,000",710
G3A,"$35,000 to $40,000",820
G3A,"$40,000 to $45,000",790
G3A,"$45,000 to $50,000",1030
G3A,"$50,000 to $55,000",870
G3A,"$55,000 to $60,000",840
G3A,"$60,000 to $70,000",1480
G3A,"$70,000 to $80,000",1200
G3A,"$80,000 to $90,000",1080
G3A,"$90,000 to $100,000",870
G3A,"$100,000 to $150,000",1950
G3A,"$150,000 to $250,000",890
G3A,"over $250,000",520
G3B,"Under $5,000",300
G3B,"$5,000  to $10,000",250
G3B,"$10,000 to $15,000",220
G3B,"$15,000 to $20,000",270
G3B,"$20,000 to $25,000",280
G3B,"$25,000 to $30,000",250
G3B,"$30,000 to $35,000",220
G3B,"$35,000 to $40,000",250
G3B,"$40,000 to $45,000",260
G3B,"$45,000 to $50,000",340
G3B,"$50,000 to $55,000",290
G3B,"$55,000 to $60,000",300
G3B,"$60,000 to $70,000",510
G3B,"$70,000 to $80,000",440
G3B,"$80,000 to $90,000",430
G3B,"$90,000 to $100,000",380
G3B,"$100,000 to $150,000",950
G3B,"$150,000 to $250,000",490
G3B,"over $250,000",290
G3C,"Under $5,000",300
G3C,"$5,000  to $10,000",260
G3C,"$10,000 to $15,000",310
G3C,"$15,000 to $20,000",350
G3C,"$20,000 to $25,000",400
G3C,"$25,000 to $30,000",370
G3C,"$30,000 to $35,000",380
G3C,"$35,000 to $40,000",400
G3C,"$40,000 to $45,000",440
G3C,"$45,000 to $50,000",450
G3C,"$50,000 to $55,000",440
G3C,"$55,000 to $60,000",420
G3C,"$60,000 to $70,000",640
G3C,"$70,000 to $80,000",590
G3C,"$80,000 to $90,000",550
G3C,"$90,000 to $100,000",450
G3C,"$100,000 to $150,000",900
G3C,"$150,000 to $250,000",260
G3C,"over $250,000",100
G3E,"Under $5,000",430
G3E,"$5,000  to $10,000",430
G3E,"$10,000 to $15,000",520
G3E,"$15,000 to $20,000",600
G3E,"$20,000 to $25,000",730
G3E,"$25,000 to $30,000",590
G3E,"$30,000 to $35,000",630
G3E,"$35,000 to $40,000",740
G3E,"$40,000 to $45,000",710
G3E,"$45,000 to $50,000",780
G3E,"$50,000 to $55,000",720
G3E,"$55,000 to $60,000",730
G3E,"$60,000 to $70,000",1240
G3E,"$70,000 to $80,000",1000
G3E,"$80,000 to $90,000",860
G3E,"$90,000 to $100,000",660
G3E,"$100,000 to $150,000",1080
G3E,"$150,000 to $250,000",240
G3E,"over $250,000",60
G3G,"Under $5,000",280
G3G,"$5,000  to $10,000",250
G3G,"$10,000 to $15,000",320
G3G,"$15,000 to $20,000",440
G3G,"$20,000 to $25,000",510
G3G,"$25,000 to $30,000",460
G3G,"$30,000 to $35,000",500
G3G,"$35,000 to $40,000",510
G3G,"$40,000 to $45,000",600
G3G,"$45,000 to $50,000",530
G3G,"$50,000 to $55,000",550
G3G,"$55,000 to $60,000",430
G3G,"$60,000 to $70,000",750
G3G,"$70,000 to $80,000",600
G3G,"$80,000 to $90,000",470
G3G,"$90,000 to $100,000",320
G3G,"$100,000 to $150,000",420
G3G,"$150,000 to $250,000",100
G3G,"over $250,000",30
G3H,"Under $5,000",280
G3H,"$5,000  to $10,000",260
G3H,"$10,000 to $15,000",420
G3H,"$15,000 to $20,000",540
G3H,"$20,000 to $25,000",670
G3H,"$25,000 to $30,000",480
G3H,"$30,000 to $35,000",450
G3H,"$35,000 to $40,000",490
G3H,"$40,000 to $45,000",540
G3H,"$45,000 to $50,000",540
G3H,"$50,000 to $55,000",490
G3H,"$55,000 to $60,000",430
G3H,"$60,000 to $70,000",700
G3H,"$70,000 to $80,000",560
G3H,"$80,000 to $90,000",470
G3H,"$90,000 to $100,000",320
G3H,"$100,000 to $150,000",550
G3H,"$150,000 to $250,000",120
G3H,"over $250,000",40
G3J,"Under $5,000",280
G3J,"$5,000  to $10,000",270
G3J,"$10,000 to $15,000",320
G3J,"$15,000 to $20,000",420
G3J,"$20,000 to $25,000",540
G3J,"$25,000 to $30,000",430
G3J,"$30,000 to $35,000",440
G3J,"$35,000 to $40,000",510
G3J,"$40,000 to $45,000",520
G3J,"$45,000 to $50,000",590
G3J,"$50,000 to $55,000",490
G3J,"$55,000 to $60,000",450
G3J,"$60,000 to $70,000",760
G3J,"$70,000 to $80,000",670
G3J,"$80,000 to $90,000",560
G3J,"$90,000 to $100,000",360
G3J,"$100,000 to $150,000",550
G3J,"$150,000 to $250,000",110
G3J,"over $250,000",30
G3K,"Under $5,000",560
G3K,"$5,000  to $10,000",520
G3K,"$10,000 to $15,000",660
G3K,"$15,000 to $20,000",720
G3K,"$20,000 to $25,000",820
G3K,"$25,000 to $30,000",770
G3K,"$30,000 to $35,000",730
G3K,"$35,000 to $40,000",880
G3K,"$40,000 to $45,000",930
G3K,"$45,000 to $50,000",940
G3K,"$50,000 to $55,000",900
G3K,"$55,000 to $60,000",820
G3K,"$60,000 to $70,000",1440
G3K,"$70,000 to $80,000",1340
G3K,"$80,000 to $90,000",1110
G3K,"$90,000 to $100,000",780
G3K,"$100,000 to $150,000",1200
G3K,"$150,000 to $250,000",240
G3K,"over $250,000",70
G3L,"Under $5,000",300
G3L,"$5,000  to $10,000",310
G3L,"$10,000 to $15,000",560
G3L,"$15,000 to $20,000",700
G3L,"$20,000 to $25,000",930
G3L,"$25,000 to $30,000",630
G3L,"$30,000 to $35,000",570
G3L,"$35,000 to $40,000",620
G3L,"$40,000 to $45,000",640
G3L,"$45,000 to $50,000",580
G3L,"$50,000 to $55,000",520
G3L,"$55,000 to $60,000",450
G3L,"$60,000 to $70,000",700
G3L,"$70,000 to $80,000",540
G3L,"$80,000 to $90,000",390
G3L,"$90,000 to $100,000",270
G3L,"$100,000 to $150,000",450
G3L,"$150,000 to $250,000",110
G3L,"over $250,000",40
G3M,"Under $5,000",190
G3M,"$5,000  to $10,000",210
G3M,"$10,000 to $15,000",290
G3M,"$15,000 to $20,000",430
G3M,"$20,000 to $25,000",630
G3M,"$25,000 to $30,000",430
G3M,"$30,000 to $35,000",380
G3M,"$35,000 to $40,000",410
G3M,"$40,000 to $45,000",390
G3M,"$45,000 to $50,000",410
G3M,"$50,000 to $55,000",290
G3M,"$55,000 to $60,000",300
G3M,"$60,000 to $70,000",430
G3M,"$70,000 to $80,000",280
G3M,"$80,000 to $90,000",250
G3M,"$90,000 to $100,000",150
G3M,"$100,000 to $150,000",360
G3M,"$150,000 to $250,000",70
G3M,"over $250,000",30
G3N,"Under $5,000",300
G3N,"$5,000  to $10,000",270
G3N,"$10,000 to $15,000",320
G3N,"$15,000 to $20,000",390
G3N,"$20,000 to $25,000",430
G3N,"$25,000 to $30,000",400
G3N,"$30,000 to $35,000",410
G3N,"$35,000 to $40,000",460
G3N,"$40,000 to $45,000",450
G3N,"$45,000 to $50,000",470
G3N,"$50,000 to $55,000",480
G3N,"$55,000 to $60,000",450
G3N,"$60,000 to $70,000",750
G3N,"$70,000 to $80,000",730
G3N,"$80,000 to $90,000",680
G3N,"$90,000 to $100,000",440
G3N,"$100,000 to $150,000",740
G3N,"$150,000 to $250,000",220
G3N,"over $250,000",100
G3S,"Under $5,000",190
G3S,"$5,000  to $10,000",160
G3S,"$10,000 to $15,000",130
G3S,"$15,000 to $20,000",160
G3S,"$20,000 to $25,000",180
G3S,"$25,000 to $30,000",180
G3S,"$30,000 to $35,000",180
G3S,"$35,000 to $40,000",190
G3S,"$40,000 to $45,000",200
G3S,"$45,000 to $50,000",220
G3S,"$50,000 to $55,000",230
G3S,"$55,000 to $60,000",210
G3S,"$60,000 to $70,000",410
G3S,"$70,000 to $80,000",510
G3S,"$80,000 to $90,000",540
G3S,"$90,000 to $100,000",330
G3S,"$100,000 to $150,000",530
G3S,"$150,000 to $250,000",110
G3S,"over $250,000",30
G3Z,"Under $5,000",240
G3Z,"$5,000  to $10,000",240
G3Z,"$10,000 to $15,000",360
G3Z,"$15,000 to $20,000",540
G3Z,"$20,000 to $25,000",700
G3Z,"$25,000 to $30,000",440
G3Z,"$30,000 to $35,000",450
G3Z,"$35,000 to $40,000",470
G3Z,"$40,000 to $45,000",450
G3Z,"$45,000 to $50,000",430
G3Z,"$50,000 to $55,000",320
G3Z,"$55,000 to $60,000",310
G3Z,"$60,000 to $70,000",380
G3Z,"$70,000 to $80,000",320
G3Z,"$80,000 to $90,000",210
G3Z,"$90,000 to $100,000",170
G3Z,"$100,000 to $150,000",280
G3Z,"$150,000 to $250,000",90
G3Z,"over $250,000",50
G4A,"Under $5,000",80
G4A,"$5,000  to $10,000",120
G4A,"$10,000 to $15,000",140
G4A,"$15,000 to $20,000",200
G4A,"$20,000 to $25,000",240
G4A,"$25,000 to $30,000",190
G4A,"$30,000 to $35,000",180
G4A,"$35,000 to $40,000",190
G4A,"$40,000 to $45,000",210
G4A,"$45,000 to $50,000",210
G4A,"$50,000 to $55,000",180
G4A,"$55,000 to $60,000",110
G4A,"$60,000 to $70,000",180
G4A,"$70,000 to $80,000",110
G4A,"$80,000 to $90,000",80
G4A,"$90,000 to $100,000",60
G4A,"$100,000 to $150,000",120
G4A,"$150,000 to $250,000",40
G4A,"over $250,000",10
G4R,"Under $5,000",1760
G4R,"$5,000  to $10,000",710
G4R,"$10,000 to $15,000",860
G4R,"$15,000 to $20,000",1100
G4R,"$20,000 to $25,000",1210
G4R,"$25,000 to $30,000",850
G4R,"$30,000 to $35,000",820
G4R,"$35,000 to $40,000",740
G4R,"$40,000 to $45,000",710
G4R,"$45,000 to $50,000",690
G4R,"$50,000 to $55,000",630
G4R,"$55,000 to $60,000",570
G4R,"$60,000 to $70,000",930
G4R,"$70,000 to $80,000",680
G4R,"$80,000 to $90,000",530
G4R,"$90,000 to $100,000",480
G4R,"$100,000 to $150,000",1630
G4R,"$150,000 to $250,000",650
G4R,"over $250,000",150
G4S,"Under $5,000",220
G4S,"$5,000  to $10,000",150
G4S,"$10,000 to $15,000",210
G4S,"$15,000 to $20,000",210
G4S,"$20,000 to $25,000",250
G4S,"$25,000 to $30,000",230
G4S,"$30,000 to $35,000",260
G4S,"$35,000 to $40,000",240
G4S,"$40,000 to $45,000",230
G4S,"$45,000 to $50,000",230
G4S,"$50,000 to $55,000",200
G4S,"$55,000 to $60,000",200
G4S,"$60,000 to $70,000",300
G4S,"$70,000 to $80,000",220
G4S,"$80,000 to $90,000",160
G4S,"$90,000 to $100,000",130
G4S,"$100,000 to $150,000",440
G4S,"$150,000 to $250,000",110
G4S,"over $250,000",0
G4T,"Under $5,000",260
G4T,"$5,000  to $10,000",350
G4T,"$10,000 to $15,000",660
G4T,"$15,000 to $20,000",960
G4T,"$20,000 to $25,000",890
G4T,"$25,000 to $30,000",640
G4T,"$30,000 to $35,000",770
G4T,"$35,000 to $40,000",1120
G4T,"$40,000 to $45,000",960
G4T,"$45,000 to $50,000",780
G4T,"$50,000 to $55,000",660
G4T,"$55,000 to $60,000",520
G4T,"$60,000 to $70,000",750
G4T,"$70,000 to $80,000",530
G4T,"$80,000 to $90,000",390
G4T,"$90,000 to $100,000",290
G4T,"$100,000 to $150,000",550
G4T,"$150,000 to $250,000",270
G4T,"over $250,000",130
G4V,"Under $5,000",200
G4V,"$5,000  to $10,000",240
G4V,"$10,000 to $15,000",430
G4V,"$15,000 to $20,000",670
G4V,"$20,000 to $25,000",640
G4V,"$25,000 to $30,000",410
G4V,"$30,000 to $35,000",390
G4V,"$35,000 to $40,000",380
G4V,"$40,000 to $45,000",360
G4V,"$45,000 to $50,000",320
G4V,"$50,000 to $55,000",270
G4V,"$55,000 to $60,000",200
G4V,"$60,000 to $70,000",290
G4V,"$70,000 to $80,000",190
G4V,"$80,000 to $90,000",140
G4V,"$90,000 to $100,000",120
G4V,"$100,000 to $150,000",180
G4V,"$150,000 to $250,000",50
G4V,"over $250,000",20
G4W,"Under $5,000",410
G4W,"$5,000  to $10,000",490
G4W,"$10,000 to $15,000",830
G4W,"$15,000 to $20,000",1160
G4W,"$20,000 to $25,000",1420
G4W,"$25,000 to $30,000",800
G4W,"$30,000 to $35,000",870
G4W,"$35,000 to $40,000",810
G4W,"$40,000 to $45,000",830
G4W,"$45,000 to $50,000",660
G4W,"$50,000 to $55,000",620
G4W,"$55,000 to $60,000",500
G4W,"$60,000 to $70,000",730
G4W,"$70,000 to $80,000",530
G4W,"$80,000 to $90,000",450
G4W,"$90,000 to $100,000",280
G4W,"$100,000 to $150,000",500
G4W,"$150,000 to $250,000",150
G4W,"over $250,000",50
G4X,"Under $5,000",480
G4X,"$5,000  to $10,000",490
G4X,"$10,000 to $15,000",780
G4X,"$15,000 to $20,000",1040
G4X,"$20,000 to $25,000",1120
G4X,"$25,000 to $30,000",750
G4X,"$30,000 to $35,000",830
G4X,"$35,000 to $40,000",900
G4X,"$40,000 to $45,000",880
G4X,"$45,000 to $50,000",860
G4X,"$50,000 to $55,000",770
G4X,"$55,000 to $60,000",650
G4X,"$60,000 to $70,000",990
G4X,"$70,000 to $80,000",660
G4X,"$80,000 to $90,000",490
G4X,"$90,000 to $100,000",350
G4X,"$100,000 to $150,000",570
G4X,"$150,000 to $250,000",160
G4X,"over $250,000",70
G4Z,"Under $5,000",270
G4Z,"$5,000  to $10,000",260
G4Z,"$10,000 to $15,000",330
G4Z,"$15,000 to $20,000",400
G4Z,"$20,000 to $25,000",520
G4Z,"$25,000 to $30,000",400
G4Z,"$30,000 to $35,000",400
G4Z,"$35,000 to $40,000",490
G4Z,"$40,000 to $45,000",500
G4Z,"$45,000 to $50,000",510
G4Z,"$50,000 to $55,000",440
G4Z,"$55,000 to $60,000",360
G4Z,"$60,000 to $70,000",570
G4Z,"$70,000 to $80,000",420
G4Z,"$80,000 to $90,000",400
G4Z,"$90,000 to $100,000",310
G4Z,"$100,000 to $150,000",830
G4Z,"$150,000 to $250,000",220
G4Z,"over $250,000",60
G5A,"Under $5,000",260
G5A,"$5,000  to $10,000",270
G5A,"$10,000 to $15,000",430
G5A,"$15,000 to $20,000",640
G5A,"$20,000 to $25,000",770
G5A,"$25,000 to $30,000",490
G5A,"$30,000 to $35,000",540
G5A,"$35,000 to $40,000",560
G5A,"$40,000 to $45,000",560
G5A,"$45,000 to $50,000",510
G5A,"$50,000 to $55,000",400
G5A,"$55,000 to $60,000",310
G5A,"$60,000 to $70,000",450
G5A,"$70,000 to $80,000",320
G5A,"$80,000 to $90,000",210
G5A,"$90,000 to $100,000",180
G5A,"$100,000 to $150,000",270
G5A,"$150,000 to $250,000",70
G5A,"over $250,000",40
G5B,"Under $5,000",230
G5B,"$5,000  to $10,000",190
G5B,"$10,000 to $15,000",260
G5B,"$15,000 to $20,000",300
G5B,"$20,000 to $25,000",340
G5B,"$25,000 to $30,000",270
G5B,"$30,000 to $35,000",280
G5B,"$35,000 to $40,000",280
G5B,"$40,000 to $45,000",220
G5B,"$45,000 to $50,000",260
G5B,"$50,000 to $55,000",200
G5B,"$55,000 to $60,000",160
G5B,"$60,000 to $70,000",280
G5B,"$70,000 to $80,000",210
G5B,"$80,000 to $90,000",200
G5B,"$90,000 to $100,000",190
G5B,"$100,000 to $150,000",680
G5B,"$150,000 to $250,000",240
G5B,"over $250,000",30
G5C,"Under $5,000",330
G5C,"$5,000  to $10,000",330
G5C,"$10,000 to $15,000",490
G5C,"$15,000 to $20,000",700
G5C,"$20,000 to $25,000",910
G5C,"$25,000 to $30,000",620
G5C,"$30,000 to $35,000",560
G5C,"$35,000 to $40,000",610
G5C,"$40,000 to $45,000",580
G5C,"$45,000 to $50,000",600
G5C,"$50,000 to $55,000",470
G5C,"$55,000 to $60,000",410
G5C,"$60,000 to $70,000",640
G5C,"$70,000 to $80,000",440
G5C,"$80,000 to $90,000",370
G5C,"$90,000 to $100,000",340
G5C,"$100,000 to $150,000",920
G5C,"$150,000 to $250,000",170
G5C,"over $250,000",40
G5H,"Under $5,000",240
G5H,"$5,000  to $10,000",220
G5H,"$10,000 to $15,000",430
G5H,"$15,000 to $20,000",740
G5H,"$20,000 to $25,000",700
G5H,"$25,000 to $30,000",410
G5H,"$30,000 to $35,000",420
G5H,"$35,000 to $40,000",380
G5H,"$40,000 to $45,000",380
G5H,"$45,000 to $50,000",310
G5H,"$50,000 to $55,000",220
G5H,"$55,000 to $60,000",220
G5H,"$60,000 to $70,000",340
G5H,"$70,000 to $80,000",230
G5H,"$80,000 to $90,000",150
G5H,"$90,000 to $100,000",110
G5H,"$100,000 to $150,000",190
G5H,"$150,000 to $250,000",50
G5H,"over $250,000",10
G5J,"Under $5,000",170
G5J,"$5,000  to $10,000",200
G5J,"$10,000 to $15,000",370
G5J,"$15,000 to $20,000",530
G5J,"$20,000 to $25,000",620
G5J,"$25,000 to $30,000",380
G5J,"$30,000 to $35,000",370
G5J,"$35,000 to $40,000",320
G5J,"$40,000 to $45,000",290
G5J,"$45,000 to $50,000",280
G5J,"$50,000 to $55,000",250
G5J,"$55,000 to $60,000",220
G5J,"$60,000 to $70,000",320
G5J,"$70,000 to $80,000",210
G5J,"$80,000 to $90,000",220
G5J,"$90,000 to $100,000",110
G5J,"$100,000 to $150,000",200
G5J,"$150,000 to $250,000",90
G5J,"over $250,000",30
G5L,"Under $5,000",970
G5L,"$5,000  to $10,000",840
G5L,"$10,000 to $15,000",1380
G5L,"$15,000 to $20,000",2180
G5L,"$20,000 to $25,000",2730
G5L,"$25,000 to $30,000",1860
G5L,"$30,000 to $35,000",1840
G5L,"$35,000 to $40,000",1880
G5L,"$40,000 to $45,000",1650
G5L,"$45,000 to $50,000",1630
G5L,"$50,000 to $55,000",1230
G5L,"$55,000 to $60,000",1090
G5L,"$60,000 to $70,000",1590
G5L,"$70,000 to $80,000",1110
G5L,"$80,000 to $90,000",770
G5L,"$90,000 to $100,000",650
G5L,"$100,000 to $150,000",970
G5L,"$150,000 to $250,000",310
G5L,"over $250,000",150
G5M,"Under $5,000",240
G5M,"$5,000  to $10,000",230
G5M,"$10,000 to $15,000",350
G5M,"$15,000 to $20,000",410
G5M,"$20,000 to $25,000",460
G5M,"$25,000 to $30,000",390
G5M,"$30,000 to $35,000",430
G5M,"$35,000 to $40,000",450
G5M,"$40,000 to $45,000",440
G5M,"$45,000 to $50,000",490
G5M,"$50,000 to $55,000",440
G5M,"$55,000 to $60,000",370
G5M,"$60,000 to $70,000",610
G5M,"$70,000 to $80,000",480
G5M,"$80,000 to $90,000",370
G5M,"$90,000 to $100,000",360
G5M,"$100,000 to $150,000",550
G5M,"$150,000 to $250,000",140
G5M,"over $250,000",60
G5N,"Under $5,000",220
G5N,"$5,000  to $10,000",220
G5N,"$10,000 to $15,000",330
G5N,"$15,000 to $20,000",410
G5N,"$20,000 to $25,000",450
G5N,"$25,000 to $30,000",360
G5N,"$30,000 to $35,000",380
G5N,"$35,000 to $40,000",450
G5N,"$40,000 to $45,000",430
G5N,"$45,000 to $50,000",480
G5N,"$50,000 to $55,000",400
G5N,"$55,000 to $60,000",340
G5N,"$60,000 to $70,000",600
G5N,"$70,000 to $80,000",460
G5N,"$80,000 to $90,000",330
G5N,"$90,000 to $100,000",310
G5N,"$100,000 to $150,000",550
G5N,"$150,000 to $250,000",180
G5N,"over $250,000",100
G5R,"Under $5,000",580
G5R,"$5,000  to $10,000",590
G5R,"$10,000 to $15,000",920
G5R,"$15,000 to $20,000",1510
G5R,"$20,000 to $25,000",1710
G5R,"$25,000 to $30,000",1220
G5R,"$30,000 to $35,000",1210
G5R,"$35,000 to $40,000",1180
G5R,"$40,000 to $45,000",1100
G5R,"$45,000 to $50,000",1080
G5R,"$50,000 to $55,000",890
G5R,"$55,000 to $60,000",770
G5R,"$60,000 to $70,000",1200
G5R,"$70,000 to $80,000",820
G5R,"$80,000 to $90,000",670
G5R,"$90,000 to $100,000",380
G5R,"$100,000 to $150,000",730
G5R,"$150,000 to $250,000",240
G5R,"over $250,000",140
G5T,"Under $5,000",80
G5T,"$5,000  to $10,000",110
G5T,"$10,000 to $15,000",200
G5T,"$15,000 to $20,000",270
G5T,"$20,000 to $25,000",310
G5T,"$25,000 to $30,000",200
G5T,"$30,000 to $35,000",170
G5T,"$35,000 to $40,000",160
G5T,"$40,000 to $45,000",160
G5T,"$45,000 to $50,000",180
G5T,"$50,000 to $55,000",130
G5T,"$55,000 to $60,000",110
G5T,"$60,000 to $70,000",150
